"","date","KRW Curncy","MYR Curncy","CNY Curncy","THB Curncy","TWD Curncy","INR Curncy","JPY Curncy","EUR Curncy","AUD Curncy","GBP Curncy","SGD Curncy"
"1351",2005-03-07,1004.65,3.8,8.2765,38.345,30.879,43.725,105.19,1.3214,0.7924,1.9145,1.6261
"1352",2005-03-08,1004.3,3.8,8.2765,38.305,30.875,43.6988,104.68,1.3344,0.7985,1.9292,1.6218
"1353",2005-03-09,1001,3.8,8.2765,38.285,30.819,43.645,103.95,1.3392,0.7934,1.9254,1.6203
"1354",2005-03-10,1000.25,3.8,8.2765,38.26,30.79,43.595,104.12,1.3418,0.7911,1.9226,1.6203
"1355",2005-03-11,999.85,3.8,8.2765,38.253,30.82,43.565,104,1.3458,0.7931,1.9265,1.6191
"1356",2005-03-14,1000.7,3.8,8.2765,38.325,30.832,43.5575,104.84,1.3369,0.7875,1.9137,1.6231
"1357",2005-03-15,1003.85,3.8,8.2765,38.448,31,43.5875,104.56,1.3307,0.7909,1.9131,1.6263
"1358",2005-03-16,1003.75,3.8,8.2764,38.44,31.027,43.6325,104.17,1.3417,0.7937,1.9263,1.6204
"1359",2005-03-17,1000.85,3.8,8.2765,38.525,31.092,43.66,104.54,1.3377,0.7937,1.9252,1.6235
"1360",2005-03-18,1004.45,3.8,8.2764,38.518,31.152,43.655,104.75,1.3326,0.795,1.922,1.6248
"1361",2005-03-21,1009.5,3.8,8.2765,38.578,31.294,43.7275,105.2,1.3157,0.7853,1.8966,1.6294
"1362",2005-03-22,1009.6,3.8,8.2765,38.628,31.39,43.7325,105.62,1.3087,0.783,1.8861,1.6395
"1363",2005-03-23,1008.4,3.8,8.2765,38.705,31.369,43.78,105.96,1.2986,0.7726,1.869,1.6437
"1364",2005-03-24,1013.45,3.8,8.2765,38.888,31.464,43.7563,106.33,1.2939,0.7726,1.869,1.6443
"1365",2005-03-25,1014.3,3.8,8.2765,38.998,31.496,43.7562,106.39,1.2959,0.7715,1.871,1.6437
"1366",2005-03-28,1016.85,3.8,8.2764,39.265,31.673,43.7888,107.18,1.2898,0.769,1.8667,1.6505
"1367",2005-03-29,1024.5,3.8,8.2766,39.285,31.776,43.82,107.57,1.2922,0.7705,1.874,1.6525
"1368",2005-03-30,1023.5,3.8,8.2765,39.283,31.784,43.82,107.55,1.2915,0.7705,1.8784,1.6518
"1369",2005-03-31,1015.45,3.8,8.2764,39.118,31.53,43.745,107.15,1.2964,0.773,1.8905,1.6506
"1370",2005-04-01,1012,3.8,8.2765,39.228,31.393,43.75,107.56,1.2914,0.7713,1.8823,1.6574
"1371",2005-04-04,1013.45,3.8,8.2766,39.518,31.585,43.7825,108.31,1.2847,0.7678,1.8755,1.6655
"1372",2005-04-05,1013.45,3.8,8.2765,39.535,31.585,43.7825,108.17,1.2869,0.7692,1.8813,1.6609
"1373",2005-04-06,1013.4,3.8,8.2764,39.58,31.571,43.7538,108.69,1.2871,0.765,1.8808,1.6591
"1374",2005-04-07,1012.3,3.8,8.2764,39.63,31.555,43.7275,108.63,1.2857,0.7662,1.8697,1.6593
"1375",2005-04-08,1015.15,3.8,8.2764,39.598,31.609,43.7663,108.24,1.2932,0.7718,1.8856,1.6529
"1376",2005-04-11,1015.5,3.8,8.2765,39.615,31.558,43.7163,107.87,1.2972,0.7754,1.8909,1.6507
"1377",2005-04-12,1016.5,3.8,8.2765,39.625,31.566,43.7325,107.77,1.2922,0.7755,1.8922,1.6465
"1378",2005-04-13,1011.5,3.8,8.2765,39.495,31.54,43.75,107.35,1.2915,0.7778,1.8944,1.6436
"1379",2005-04-14,1017.5,3.8,8.2764,39.685,31.616,43.75,108.18,1.2812,0.7703,1.8815,1.655
"1380",2005-04-15,1022,3.8,8.2765,39.705,31.696,43.83,107.8,1.2924,0.7683,1.8927,1.656
"1381",2005-04-18,1018,3.8,8.2764,39.618,31.698,43.83,107.5,1.3025,0.768,1.9038,1.6528
"1382",2005-04-19,1013.5,3.8,8.2764,39.545,31.571,43.765,106.73,1.3064,0.7719,1.9183,1.648
"1383",2005-04-20,1005.5,3.8,8.2765,39.368,31.508,43.755,106.88,1.3087,0.7757,1.9194,1.646
"1384",2005-04-21,1008.5,3.8,8.2764,39.608,31.54,43.755,106.96,1.3047,0.7759,1.9085,1.6486
"1385",2005-04-22,1004,3.8,8.2764,39.448,31.5,43.735,106.01,1.3065,0.7813,1.9145,1.6473
"1386",2005-04-25,999,3.8,8.2765,39.428,31.37,43.705,105.67,1.3007,0.7807,1.9111,1.6465
"1387",2005-04-26,998.8,3.8,8.2765,39.528,31.41,43.67,106.02,1.2985,0.7781,1.9059,1.6472
"1388",2005-04-27,1002.9,3.8,8.2764,39.558,31.441,43.7213,105.87,1.293,0.7769,1.9058,1.646
"1389",2005-04-28,1002.5,3.8,8.2765,39.608,31.424,43.705,106.12,1.2893,0.779,1.9059,1.6462
"1390",2005-04-29,997.1,3.8,8.2764,39.445,31.271,43.535,104.75,1.2873,0.7813,1.9088,1.6376
"1391",2005-05-02,1001.5,3.8,8.2765,39.518,31.273,43.575,105.04,1.2864,0.7798,1.895,1.6368
"1392",2005-05-03,1002.5,3.8,8.2765,39.528,31.273,43.59,105.09,1.2873,0.7742,1.8925,1.6398
"1393",2005-05-04,999.7,3.8,8.2765,39.498,31.06,43.5238,104.56,1.2948,0.7809,1.9025,1.6347
"1394",2005-05-05,999.7,3.8,8.2765,39.448,31.14,43.415,104.46,1.2958,0.7808,1.9068,1.6359
"1395",2005-05-06,997.5,3.8,8.2765,39.448,31.15,43.435,105.06,1.2819,0.7753,1.8903,1.6399
"1396",2005-05-09,1000.5,3.8,8.2765,39.538,31.225,43.48,105.63,1.2842,0.7725,1.884,1.6444
"1397",2005-05-10,999.11,3.8,8.2764,39.438,31.214,43.435,105.56,1.288,0.7767,1.8827,1.6453
"1398",2005-05-11,1002,3.8,8.2765,39.455,31.209,43.29,105.76,1.2815,0.7745,1.8729,1.6449
"1399",2005-05-12,999.6,3.8,8.2764,39.498,31.42,43.37,106.78,1.2696,0.7658,1.8653,1.6548
"1400",2005-05-13,1000.5,3.8,8.2765,39.63,31.313,43.43,107.32,1.2633,0.7615,1.8506,1.658
"1401",2005-05-16,1009.5,3.8,8.2764,39.888,31.409,43.4975,106.73,1.2642,0.7561,1.8385,1.6546
"1402",2005-05-17,1004.5,3.8,8.2765,39.878,31.371,43.4913,107.53,1.2607,0.7554,1.8337,1.6568
"1403",2005-05-18,998.5,3.8,8.2765,39.828,31.381,43.475,106.98,1.2679,0.7611,1.8403,1.6497
"1404",2005-05-19,1004.5,3.8,8.2764,39.918,31.298,43.4788,107.64,1.2644,0.7582,1.8376,1.6564
"1405",2005-05-20,1008,3.8,8.2764,40.015,31.475,43.4563,108.16,1.2559,0.7561,1.8271,1.6588
"1406",2005-05-23,1004.5,3.8,8.2764,40.008,31.405,43.4563,107.65,1.2578,0.7595,1.8304,1.6591
"1407",2005-05-24,996.5,3.8,8.2765,40.008,31.355,43.5063,107.64,1.2585,0.7631,1.8274,1.6554
"1408",2005-05-25,1000.5,3.8,8.2765,40.158,31.354,43.535,107.72,1.2601,0.7627,1.8316,1.656
"1409",2005-05-26,1001.5,3.8,8.2765,40.368,31.4,43.53,107.97,1.2512,0.7585,1.82,1.6605
"1410",2005-05-27,1002.5,3.8,8.2764,40.32,31.358,43.5363,107.92,1.2586,0.7632,1.8243,1.66
"1411",2005-05-30,1002.55,3.8,8.2763,40.348,31.328,43.58,108,1.2476,0.7607,1.8236,1.6613
"1412",2005-05-31,1008,3.8,8.2767,40.628,31.359,43.7,108.57,1.2304,0.7559,1.8171,1.6665
"1413",2005-06-01,1010.5,3.8,8.2765,40.648,31.475,43.775,108.76,1.218,0.7495,1.8094,1.6787
"1414",2005-06-02,1013.5,3.8,8.2764,40.688,31.371,43.69,108.3,1.2267,0.7544,1.8153,1.6734
"1415",2005-06-03,1007.5,3.8,8.2764,40.735,31.27,43.615,107.7,1.2236,0.7564,1.8154,1.6689
"1416",2005-06-06,1007,3.8,8.2765,40.54,31.224,43.575,106.94,1.2259,0.7653,1.8244,1.6631
"1417",2005-06-07,1005.5,3.8,8.2764,40.555,31.219,43.5535,106.61,1.2285,0.7689,1.8352,1.6604
"1418",2005-06-08,1005.7,3.8,8.2764,40.58,31.255,43.49,107.29,1.2234,0.765,1.8232,1.6634
"1419",2005-06-09,1003.5,3.8,8.2764,40.645,31.303,43.537,107.44,1.223,0.7678,1.8205,1.6646
"1420",2005-06-10,1009.5,3.8,8.2765,40.695,31.33,43.51,108.67,1.2119,0.7613,1.8126,1.6716
"1421",2005-06-13,1017.5,3.8,8.2764,40.945,31.378,43.6635,109.57,1.2109,0.7615,1.8068,1.6793
"1422",2005-06-14,1014.65,3.8,8.2764,40.91,31.45,43.6088,109.48,1.2032,0.7632,1.806,1.6787
"1423",2005-06-15,1013.5,3.8,8.2765,40.905,31.385,43.655,109.2,1.2115,0.7697,1.8227,1.6713
"1424",2005-06-16,1014,3.8,8.2765,40.935,31.405,43.585,108.91,1.2108,0.7732,1.8225,1.6751
"1425",2005-06-17,1009,3.8,8.2765,41.05,31.319,43.515,108.58,1.2286,0.778,1.8309,1.6689
"1426",2005-06-20,1012.6,3.8,8.2765,41.145,31.375,43.54,109.26,1.2154,0.7757,1.8242,1.6741
"1427",2005-06-21,1008.5,3.8,8.2765,41.105,31.325,43.5,108.17,1.2183,0.7809,1.8296,1.6695
"1428",2005-06-22,1010.65,3.8,8.2765,41.165,31.352,43.48,108.87,1.2129,0.7788,1.8219,1.6716
"1429",2005-06-23,1010.9,3.8,8.2764,41.055,31.36,43.5,108.92,1.2039,0.7714,1.8154,1.6718
"1430",2005-06-24,1013.9,3.8,8.2765,41.105,31.385,43.515,109.05,1.2092,0.7695,1.8245,1.6748
"1431",2005-06-27,1012.5,3.8,8.2765,41.095,31.35,43.49,109.26,1.2165,0.7692,1.8287,1.6752
"1432",2005-06-28,1023.5,3.8,8.2765,41.245,31.46,43.485,110.03,1.2054,0.7625,1.8146,1.6821
"1433",2005-06-29,1028.9,3.8,8.2765,41.313,31.63,43.53,110.43,1.207,0.762,1.8065,1.686
"1434",2005-06-30,1034.5,3.8,8.2764,41.325,31.615,43.485,110.92,1.2108,0.7625,1.7915,1.6857
"1435",2005-07-01,1033.5,3.8,8.2764,41.405,31.685,43.55,111.78,1.1959,0.7519,1.7675,1.6938
"1436",2005-07-04,1040.4,3.8,8.2764,41.455,31.78,43.545,111.64,1.1902,0.7504,1.7597,1.694
"1437",2005-07-05,1049.5,3.8,8.2764,41.53,31.963,43.55,111.73,1.1912,0.7413,1.7566,1.6956
"1438",2005-07-06,1048.2,3.8,8.2765,41.605,31.923,43.555,112.18,1.1933,0.7393,1.7541,1.6973
"1439",2005-07-07,1051.5,3.8,8.2765,41.745,32.013,43.59,112.08,1.195,0.7396,1.7448,1.6992
"1440",2005-07-08,1054,3.8,8.2765,42.025,32.08,43.59,112.23,1.1967,0.7419,1.7382,1.7006
"1441",2005-07-11,1040.95,3.8,8.2765,41.975,31.935,43.5625,111.81,1.2072,0.7474,1.7579,1.6939
"1442",2005-07-12,1035.5,3.8,8.2765,41.74,31.823,43.5363,110.8,1.2241,0.7572,1.778,1.686
"1443",2005-07-13,1037.5,3.8,8.2764,41.875,31.99,43.51,111.87,1.2094,0.75,1.7647,1.6914
"1444",2005-07-14,1031.5,3.8,8.2765,41.825,31.945,43.535,112.37,1.2084,0.7525,1.7566,1.69
"1445",2005-07-15,1038.5,3.8,8.2763,41.785,31.942,43.52,112.16,1.2035,0.7494,1.752,1.687
"1446",2005-07-18,1036.96,3.8,8.2765,41.745,31.885,43.545,111.98,1.2052,0.7538,1.7487,1.6851
"1447",2005-07-19,1039.8,3.8,8.2765,41.955,32.01,43.545,112.69,1.2034,0.7505,1.7404,1.6886
"1448",2005-07-20,1044.5,3.8,8.2765,42.135,31.983,43.5213,112.9,1.2139,0.7557,1.7377,1.6853
"1449",2005-07-21,1019,3.8,8.11,41.255,31.56,43.175,110.26,1.2171,0.7654,1.7517,1.6513
"1450",2005-07-22,1020,3.78,8.1111,41.375,31.628,43.485,111.34,1.2065,0.7634,1.7389,1.6596
"1451",2005-07-25,1024.5,3.751,8.1097,41.355,31.73,43.5513,111.49,1.206,0.7628,1.7459,1.6618
"1452",2005-07-26,1029.5,3.7495,8.1099,41.565,31.948,43.4725,112.53,1.2015,0.7579,1.7376,1.6691
"1453",2005-07-27,1030.9,3.7513,8.1128,41.655,31.93,43.3925,112.47,1.2068,0.7562,1.7446,1.6645
"1454",2005-07-28,1027.85,3.751,8.108,41.805,31.955,43.465,112.12,1.2139,0.76,1.7561,1.6643
"1455",2005-07-29,1026.95,3.7505,8.1056,41.655,31.84,43.48,112.5,1.2123,0.7566,1.7579,1.6631
"1456",2005-08-01,1025,3.7495,8.1046,41.535,31.915,43.425,112.24,1.2181,0.7617,1.7681,1.66
"1457",2005-08-02,1020.05,3.7463,8.1032,41.275,31.833,43.54,111.47,1.2191,0.765,1.7709,1.6542
"1458",2005-08-03,1015.5,3.7465,8.1051,41.225,31.86,43.4438,111.08,1.2337,0.7718,1.7778,1.6518
"1459",2005-08-04,1012,3.7545,8.1027,41.145,31.845,43.5225,111.24,1.2384,0.7725,1.7806,1.6525
"1460",2005-08-05,1013.95,3.7515,8.1037,41.145,31.88,43.4838,111.93,1.2359,0.7682,1.7793,1.6536
"1461",2005-08-08,1016.45,3.7476,8.109,41.16,31.946,43.55,112.19,1.2351,0.7643,1.7847,1.6548
"1462",2005-08-09,1013.5,3.7483,8.107,41.178,31.978,43.5475,111.9,1.237,0.7615,1.7874,1.6535
"1463",2005-08-10,1015,3.7465,8.1062,40.885,31.875,43.5588,110.66,1.2382,0.7653,1.795,1.6464
"1464",2005-08-11,1013.5,3.7515,8.1002,40.795,31.905,43.595,109.7,1.2471,0.7743,1.8109,1.647
"1465",2005-08-12,1014.5,3.7508,8.098,40.855,31.89,43.5388,109.38,1.2441,0.7719,1.8147,1.6523
"1466",2005-08-15,1014.5,3.755,8.0971,41.015,31.97,43.5388,109.24,1.2368,0.769,1.8116,1.658
"1467",2005-08-16,1016.5,3.7655,8.1002,41.2,32.023,43.5338,109.53,1.2364,0.7696,1.8113,1.6573
"1468",2005-08-17,1018.55,3.768,8.0997,41.3,32.038,43.5375,109.93,1.2271,0.7606,1.806,1.6632
"1469",2005-08-18,1022.5,3.7685,8.1007,41.315,32.203,43.57,110.53,1.2175,0.7532,1.7953,1.666
"1470",2005-08-19,1025.55,3.7665,8.1047,41.24,32.19,43.5825,110.46,1.2153,0.7515,1.795,1.6714
"1471",2005-08-22,1021.58,3.7695,8.1056,41.015,32.105,43.6263,109.79,1.2229,0.755,1.8001,1.667
"1472",2005-08-23,1028.5,3.77,8.1012,40.965,32.165,43.6563,109.88,1.2236,0.756,1.8017,1.6666
"1473",2005-08-24,1029.63,3.7701,8.1005,41.105,32.24,43.7413,110.22,1.2272,0.7557,1.8011,1.6708
"1474",2005-08-25,1026.5,3.769,8.1002,41.08,32.289,43.71,110.05,1.2301,0.7596,1.8033,1.6718
"1475",2005-08-26,1028.7,3.7653,8.0965,41.04,32.31,43.6975,110.2,1.2289,0.7561,1.8002,1.6741
"1476",2005-08-29,1030.5,3.7693,8.0954,41.27,32.482,43.885,110.63,1.2235,0.7528,1.7965,1.6818
"1477",2005-08-30,1034.2,3.772,8.0973,41.34,32.656,44.0388,111.25,1.2221,0.7491,1.7866,1.6844
"1478",2005-08-31,1034.5,3.772,8.0998,41.278,32.75,44.15,110.61,1.2346,0.7553,1.8041,1.6814
"1479",2005-09-01,1032.5,3.7715,8.0949,41.075,32.749,44.025,109.82,1.2502,0.7627,1.8343,1.6765
"1480",2005-09-02,1026.5,3.7605,8.0935,41.02,32.527,43.87,109.82,1.2531,0.7651,1.8418,1.6726
"1481",2005-09-05,1022.58,3.759,8.0916,40.975,32.419,43.815,109.16,1.2542,0.7672,1.8444,1.6728
"1482",2005-09-06,1024.5,3.769,8.0913,41.095,32.577,43.895,109.68,1.2465,0.7678,1.8427,1.6763
"1483",2005-09-07,1026.5,3.769,8.0925,41,32.638,43.84,110.1,1.2417,0.7657,1.8366,1.6777
"1484",2005-09-08,1026,3.7695,8.0945,40.975,32.745,43.8225,110.52,1.2399,0.773,1.8357,1.6768
"1485",2005-09-09,1025.35,3.77,8.0956,40.94,32.655,43.8425,109.68,1.241,0.7751,1.8391,1.6741
"1486",2005-09-12,1025.2,3.7695,8.0924,40.88,32.682,43.8325,110.35,1.2286,0.7686,1.8197,1.678
"1487",2005-09-13,1026.13,3.7695,8.094,40.9,32.741,43.9113,110.65,1.2267,0.7684,1.8224,1.6811
"1488",2005-09-14,1025.41,3.7693,8.0912,40.91,32.773,43.9025,110.38,1.2286,0.7717,1.8239,1.6783
"1489",2005-09-15,1024.9,3.7695,8.0887,40.96,32.832,43.8913,110.64,1.2224,0.7667,1.8061,1.6795
"1490",2005-09-16,1030,3.7695,8.0871,41.045,32.937,43.8763,111.35,1.2237,0.7676,1.8082,1.6817
"1491",2005-09-19,1027.8,3.7695,8.0906,41.12,33.096,43.91,111.54,1.2142,0.7671,1.8022,1.6828
"1492",2005-09-20,1028.9,3.7695,8.089,41.1,33.042,43.875,111.97,1.2115,0.7663,1.7984,1.6836
"1493",2005-09-21,1028.2,3.7697,8.089,41.01,33.08,43.8788,111.3,1.2214,0.7715,1.8098,1.6796
"1494",2005-09-22,1028.48,3.77,8.0881,41.05,33.105,43.93,111.72,1.2155,0.7627,1.7905,1.6814
"1495",2005-09-23,1036.98,3.7685,8.091,41.13,33.175,43.9088,112.5,1.204,0.7572,1.7755,1.6849
"1496",2005-09-26,1034.5,3.7698,8.0929,41.24,33.277,43.965,112.18,1.2072,0.7573,1.7793,1.688
"1497",2005-09-27,1035.5,3.7698,8.092,41.27,33.284,44.05,113.29,1.2014,0.7559,1.7664,1.6935
"1498",2005-09-28,1037.6,3.7697,8.0939,41.16,33.28,44.0363,113.11,1.2036,0.7592,1.7679,1.692
"1499",2005-09-29,1037.5,3.7695,8.093,41.03,33.216,44.0163,113.01,1.2032,0.76,1.7612,1.6886
"1500",2005-09-30,1042.4,3.769,8.092,41.05,33.188,44.015,113.51,1.2026,0.762,1.7643,1.692
"1501",2005-10-03,1041.2,3.7695,8.092,41.16,33.247,44.1275,114.13,1.1918,0.763,1.755,1.6956
"1502",2005-10-04,1041.6,3.77,8.092,41.13,33.255,44.22,114.25,1.1918,0.7636,1.7589,1.6941
"1503",2005-10-05,1039.5,3.77,8.092,41.03,33.17,44.2875,114.01,1.1975,0.7564,1.7624,1.692
"1504",2005-10-06,1042,3.77,8.092,40.93,33.257,44.2788,113.3,1.2179,0.7584,1.7789,1.6815
"1505",2005-10-07,1037.5,3.7695,8.092,40.844,33.231,44.395,113.82,1.213,0.757,1.7617,1.6836
"1506",2005-10-10,1038.1,3.7705,8.0864,40.81,33.233,44.755,114.11,1.2066,0.7592,1.7564,1.6842
"1507",2005-10-11,1041.5,3.7715,8.0879,40.945,33.26,44.875,114.57,1.1993,0.7524,1.7464,1.6913
"1508",2005-10-12,1043.2,3.7718,8.0895,40.93,33.381,44.875,114.39,1.2024,0.7549,1.7517,1.6909
"1509",2005-10-13,1047.9,3.772,8.0885,40.92,33.475,44.9488,114.51,1.2026,0.7508,1.7568,1.6903
"1510",2005-10-14,1042.8,3.7738,8.0896,40.84,33.453,44.8463,114.09,1.2075,0.7523,1.7684,1.6877
"1511",2005-10-17,1047.5,3.77,8.0877,40.87,33.465,44.8775,114.93,1.2025,0.75,1.7542,1.6923
"1512",2005-10-18,1051.7,3.77,8.091,40.85,33.582,45.1688,115.71,1.1959,0.7479,1.7511,1.6956
"1513",2005-10-19,1053.4,3.7735,8.091,40.96,33.682,45.1663,115.44,1.1992,0.7502,1.7654,1.6945
"1514",2005-10-20,1054.5,3.7745,8.0905,40.92,33.684,45.225,115.31,1.2023,0.753,1.7745,1.6935
"1515",2005-10-21,1058.5,3.774,8.0885,40.94,33.641,45.075,115.91,1.1954,0.749,1.7685,1.6958
"1516",2005-10-24,1055.5,3.7748,8.0916,40.9,33.705,45.1588,115.45,1.1986,0.7516,1.7691,1.6925
"1517",2005-10-25,1048.5,3.775,8.0901,40.83,33.555,45.075,115.04,1.2106,0.7568,1.7845,1.6895
"1518",2005-10-26,1042.8,3.7748,8.0867,40.85,33.662,45.07,115.86,1.2069,0.7548,1.7747,1.6928
"1519",2005-10-27,1041.3,3.7748,8.0862,40.75,33.669,45.0875,115.44,1.2141,0.757,1.7834,1.6879
"1520",2005-10-28,1043.35,3.7747,8.084,40.8,33.603,45.0825,115.67,1.2069,0.7493,1.7739,1.6902
"1521",2005-10-31,1040.5,3.775,8.0845,40.78,33.55,45.1637,116.4,1.1992,0.7482,1.77,1.6934
"1522",2005-11-01,1041.5,3.775,8.086,40.84,33.58,45.085,116.74,1.2019,0.7444,1.7652,1.6956
"1523",2005-11-02,1039.5,3.7765,8.0851,40.83,33.585,45.2925,116.88,1.2073,0.7429,1.7767,1.6939
"1524",2005-11-03,1043.5,3.7765,8.0841,40.85,33.621,45.29,117.23,1.1945,0.7394,1.7708,1.6975
"1525",2005-11-04,1047.5,3.7765,8.0856,41.05,33.655,45.54,118.34,1.1813,0.7332,1.7497,1.7017
"1526",2005-11-07,1049.5,3.7768,8.0877,41.015,33.687,45.905,117.68,1.1805,0.733,1.7441,1.7007
"1527",2005-11-08,1046,3.7778,8.0867,41.14,33.714,45.825,117.3,1.1782,0.7346,1.7444,1.7018
"1528",2005-11-09,1046.3,3.7778,8.0857,41.23,33.644,45.705,117.52,1.1765,0.7366,1.7434,1.7013
"1529",2005-11-10,1045.1,3.778,8.0847,41.16,33.603,45.8,118.21,1.1687,0.7301,1.7412,1.7034
"1530",2005-11-11,1041.3,3.7787,8.0856,41.07,33.47,45.685,118.02,1.1734,0.733,1.7424,1.7015
"1531",2005-11-14,1037.5,3.7785,8.0831,41.2,33.391,45.8,118.79,1.1689,0.7271,1.7369,1.7061
"1532",2005-11-15,1035.35,3.78,8.0845,41.168,33.509,45.75,118.91,1.1719,0.7334,1.7354,1.7022
"1533",2005-11-16,1036.5,3.7795,8.0835,41.175,33.622,45.765,119.19,1.167,0.7307,1.7166,1.7034
"1534",2005-11-17,1033.5,3.7798,8.0845,41.165,33.632,45.845,118.83,1.175,0.7338,1.7193,1.7
"1535",2005-11-18,1036.35,3.7795,8.0832,41.183,33.633,45.75,119.11,1.1775,0.7333,1.7179,1.6995
"1536",2005-11-21,1038.45,3.7795,8.0833,41.205,33.613,45.755,119.04,1.1725,0.7361,1.7155,1.6991
"1537",2005-11-22,1043.5,3.7795,8.0839,41.228,33.624,45.77,118.74,1.1814,0.7376,1.7224,1.6974
"1538",2005-11-23,1035.5,3.778,8.0816,41.16,33.483,45.77,118.74,1.1823,0.7377,1.7239,1.6918
"1539",2005-11-24,1037.7,3.7797,8.0805,41.195,33.484,45.7038,118.93,1.1789,0.7389,1.7228,1.6907
"1540",2005-11-25,1041.5,3.78,8.0815,41.24,33.551,45.825,119.63,1.1725,0.7358,1.7142,1.6932
"1541",2005-11-28,1038.9,3.7795,8.0825,41.225,33.598,45.9688,118.83,1.185,0.7417,1.7296,1.6905
"1542",2005-11-29,1036.5,3.7797,8.0796,41.225,33.52,45.9,119.67,1.1779,0.7379,1.718,1.6926
"1543",2005-11-30,1033.7,3.7775,8.0804,41.245,33.514,45.9288,119.81,1.1788,0.738,1.7293,1.6915
"1544",2005-12-01,1035,3.7795,8.0798,41.3,33.562,45.96,120.64,1.1737,0.742,1.7315,1.6907
"1545",2005-12-02,1038,3.779,8.0806,41.375,33.528,46.17,120.59,1.1718,0.748,1.7328,1.6887
"1546",2005-12-05,1036.4,3.781,8.0808,41.345,33.492,46.31,120.82,1.1788,0.7517,1.7421,1.6858
"1547",2005-12-06,1034.5,3.7805,8.078,41.355,33.46,46.185,120.89,1.178,0.753,1.7407,1.6853
"1548",2005-12-07,1035.45,3.7795,8.0771,41.275,33.484,46.21,121.04,1.1725,0.7477,1.7354,1.6852
"1549",2005-12-08,1034.5,3.772,8.078,41.24,33.5,46.24,120.33,1.1818,0.7496,1.753,1.6838
"1550",2005-12-09,1033.85,3.77,8.0765,41.25,33.506,46.215,120.66,1.1812,0.7505,1.7548,1.6826
"1551",2005-12-12,1033.6,3.776,8.077,41.213,33.552,46.11,119.78,1.1954,0.7555,1.7762,1.6802
"1552",2005-12-13,1026,3.775,8.0751,41.125,33.495,46.095,119.96,1.1945,0.7544,1.7702,1.6736
"1553",2005-12-14,1016.5,3.779,8.0746,41.023,33.361,45.7325,117.39,1.2,0.7549,1.7731,1.6694
"1554",2005-12-15,1012.5,3.77,8.074,40.948,33.225,45.44,116.22,1.1979,0.7485,1.7653,1.6678
"1555",2005-12-16,1016.35,3.77,8.0735,40.923,33.164,45.32,115.68,1.2013,0.7437,1.7728,1.666
"1556",2005-12-19,1015.5,3.78,8.073,40.945,33.186,45.04,116.15,1.2007,0.7401,1.7628,1.662
"1557",2005-12-20,1016.6,3.7797,8.074,40.95,33.245,45.24,117.25,1.1859,0.7338,1.7546,1.666
"1558",2005-12-21,1018.85,3.7797,8.0765,40.93,33.255,45.225,117.4,1.1837,0.7333,1.7449,1.6685
"1559",2005-12-22,1016.5,3.779,8.0775,40.925,33.258,45.2025,116.65,1.1868,0.7315,1.7372,1.6702
"1560",2005-12-23,1013.6,3.7795,8.0762,40.92,33.174,45.1675,116.26,1.1869,0.729,1.7334,1.6662
"1561",2005-12-26,1011.85,3.7795,8.0755,40.945,33.096,45.045,116.32,1.1845,0.7304,1.7328,1.6658
"1562",2005-12-27,1012.7,3.7798,8.074,40.94,33.131,45.2725,117.44,1.1827,0.7242,1.7272,1.6678
"1563",2005-12-28,1012.9,3.7798,8.0725,40.94,33.102,45.135,117.92,1.1833,0.7291,1.7168,1.6666
"1564",2005-12-29,1009.35,3.77,8.0709,41.015,32.901,45.1625,117.86,1.184,0.7316,1.7249,1.6654
"1565",2005-12-30,1010,3.7795,8.0702,41.025,32.825,45.05,117.75,1.1849,0.7328,1.723,1.663
"1566",2006-01-02,1007.95,3.7795,8.0702,41.025,32.81,45.0925,117.88,1.1821,0.7332,1.7199,1.6605
"1567",2006-01-03,1002.85,3.779,8.0702,40.765,32.64,45.0488,116.17,1.2019,0.7403,1.7462,1.6512
"1568",2006-01-04,998.1,3.7711,8.0676,40.385,32.335,44.76,116.1,1.2119,0.7469,1.7587,1.6448
"1569",2006-01-05,987.35,3.7679,8.0657,40.2,32.008,44.725,115.93,1.211,0.7475,1.7559,1.6466
"1570",2006-01-06,987.9,3.7525,8.0668,39.765,32.194,44.585,114.44,1.2151,0.7541,1.7706,1.638
"1571",2006-01-09,977.45,3.7488,8.0641,39.715,31.95,44.305,114.48,1.2088,0.7543,1.7655,1.6347
"1572",2006-01-10,982.05,3.7488,8.0657,39.8,32.019,44.3275,114.34,1.2065,0.7489,1.7649,1.6343
"1573",2006-01-11,978.35,3.747,8.0682,39.688,32.069,44.3275,114.15,1.2128,0.7552,1.7644,1.6287
"1574",2006-01-12,974.1,3.741,8.0659,39.5,31.877,44.15,114.37,1.2036,0.7503,1.7602,1.6275
"1575",2006-01-13,987.65,3.74,8.0683,39.6,31.99,44.24,114.18,1.2142,0.7552,1.777,1.6274
"1576",2006-01-16,982.45,3.745,8.066,39.615,31.925,44.2575,114.97,1.2127,0.7542,1.7685,1.6351
"1577",2006-01-17,989.05,3.751,8.0665,39.759,31.995,44.3638,115.48,1.2106,0.7524,1.7678,1.6342
"1578",2006-01-18,992.15,3.7563,8.0685,39.48,32.121,44.4675,115.24,1.2113,0.7473,1.7638,1.6298
