date,currency,field,value
2017-03-31,EUR Curncy,EUSATOTN Index,33.814
2017-04-30,EUR Curncy,EUSATOTN Index,9.418
2017-05-31,EUR Curncy,EUSATOTN Index,16.807
2017-06-30,EUR Curncy,EUSATOTN Index,22.756
2017-07-31,EUR Curncy,EUSATOTN Index,32.693
2017-08-31,EUR Curncy,EUSATOTN Index,37.681
2017-09-30,EUR Curncy,EUSATOTN Index,40.876
2017-10-31,EUR Curncy,EUSATOTN Index,36.788
2017-11-30,EUR Curncy,EUSATOTN Index,38.73
2017-12-31,EUR Curncy,EUSATOTN Index,33.444
2018-01-31,EUR Curncy,EUSATOTN Index,32.391
2018-02-28,EUR Curncy,EUSATOTN Index,27.061
2018-03-31,EUR Curncy,EUSATOTN Index,38.194
2018-04-30,EUR Curncy,EUSATOTN Index,33.987
2018-05-31,EUR Curncy,EUSATOTN Index,30.794
2018-06-30,EUR Curncy,EUSATOTN Index,31.205
2018-07-31,EUR Curncy,EUSATOTN Index,26.235
2018-08-31,EUR Curncy,EUSATOTN Index,31.499
2018-09-30,EUR Curncy,EUSATOTN Index,25.069
2018-10-31,EUR Curncy,EUSATOTN Index,24.73
2018-11-30,EUR Curncy,EUSATOTN Index,21.99
2018-12-31,EUR Curncy,EUSATOTN Index,26.776
2019-01-31,EUR Curncy,EUSATOTN Index,38.129
2019-02-28,EUR Curncy,EUSATOTN Index,32.707
2019-03-31,EUR Curncy,EUSATOTN Index,30.036
2019-04-30,EUR Curncy,EUSATOTN Index,10.767
2019-05-31,EUR Curncy,EUSATOTN Index,23.67
2019-06-30,EUR Curncy,EUSATOTN Index,16.996
2019-07-31,EUR Curncy,EUSATOTN Index,24.36
2019-08-31,EUR Curncy,EUSATOTN Index,32.178
2019-09-30,EUR Curncy,EUSATOTN Index,34.423
2019-10-31,EUR Curncy,EUSATOTN Index,16.135
2019-11-30,EUR Curncy,EUSATOTN Index,14.201
2019-12-31,EUR Curncy,EUSATOTN Index,13.542
2020-01-31,EUR Curncy,EUSATOTN Index,4.971
2020-02-29,EUR Curncy,EUSATOTN Index,9.111
2020-03-31,EUR Curncy,EUSATOTN Index,2.667
2020-04-30,EUR Curncy,EUSATOTN Index,5.872
2020-05-31,EUR Curncy,EUSATOTN Index,6.432
2020-06-30,EUR Curncy,EUSATOTN Index,18.129
2020-07-31,EUR Curncy,EUSATOTN Index,20.33
2020-08-31,EUR Curncy,EUSATOTN Index,22.042
2020-09-30,EUR Curncy,EUSATOTN Index,26.429
2020-10-31,EUR Curncy,EUSATOTN Index,29.78
2020-11-30,EUR Curncy,EUSATOTN Index,27.704
2020-12-31,EUR Curncy,EUSATOTN Index,36.379
2021-01-31,EUR Curncy,EUSATOTN Index,43.987
2021-02-28,EUR Curncy,EUSATOTN Index,37.458
2021-03-31,EUR Curncy,EUSATOTN Index,26.225
2021-04-30,EUR Curncy,EUSATOTN Index,36.103
2021-05-31,EUR Curncy,EUSATOTN Index,27.013
2021-06-30,EUR Curncy,EUSATOTN Index,27.689
2021-07-31,EUR Curncy,EUSATOTN Index,28.858
2021-08-31,EUR Curncy,EUSATOTN Index,18.015
2021-09-30,EUR Curncy,EUSATOTN Index,22.908
2021-10-31,EUR Curncy,EUSATOTN Index,6.595
2021-11-30,EUR Curncy,EUSATOTN Index,7.342
2021-12-31,EUR Curncy,EUSATOTN Index,12.62
2022-01-31,EUR Curncy,EUSATOTN Index,16.818
2022-02-28,EUR Curncy,EUSATOTN Index,8.737
2022-03-31,EUR Curncy,EUSATOTN Index,-3.038
2022-04-30,EUR Curncy,EUSATOTN Index,-3.905
2022-05-31,EUR Curncy,EUSATOTN Index,-4.489
2000-01-31,EUR Curncy,SIMCEU Index,1567.2
2000-02-29,EUR Curncy,SIMCEU Index,1633.1
2000-03-31,EUR Curncy,SIMCEU Index,1854.2
2000-04-30,EUR Curncy,SIMCEU Index,1669.6
2000-05-31,EUR Curncy,SIMCEU Index,1932.1
2000-06-30,EUR Curncy,SIMCEU Index,2056.6
2000-07-31,EUR Curncy,SIMCEU Index,2069.1
2000-08-31,EUR Curncy,SIMCEU Index,2119.6
2000-09-30,EUR Curncy,SIMCEU Index,1977.0
2000-10-31,EUR Curncy,SIMCEU Index,2037.3
2000-11-30,EUR Curncy,SIMCEU Index,2073.9
2000-12-31,EUR Curncy,SIMCEU Index,2155.3
2001-01-31,EUR Curncy,SIMCEU Index,1739.5
2001-02-28,EUR Curncy,SIMCEU Index,1760.6
2001-03-31,EUR Curncy,SIMCEU Index,2020.2
2001-04-30,EUR Curncy,SIMCEU Index,1814.4
2001-05-31,EUR Curncy,SIMCEU Index,1922.2
2001-06-30,EUR Curncy,SIMCEU Index,1695.1
2001-07-31,EUR Curncy,SIMCEU Index,1968.7
2001-08-31,EUR Curncy,SIMCEU Index,1871.7
2001-09-30,EUR Curncy,SIMCEU Index,1582.5
2001-10-31,EUR Curncy,SIMCEU Index,1774.3
2001-11-30,EUR Curncy,SIMCEU Index,1567.9
2001-12-31,EUR Curncy,SIMCEU Index,1598.9
2002-01-31,EUR Curncy,SIMCEU Index,1472.7
2002-02-28,EUR Curncy,SIMCEU Index,1428.8
2002-03-31,EUR Curncy,SIMCEU Index,1842.5
2002-04-30,EUR Curncy,SIMCEU Index,1821.1
2002-05-31,EUR Curncy,SIMCEU Index,1893.1
2002-06-30,EUR Curncy,SIMCEU Index,1793.6
2002-07-31,EUR Curncy,SIMCEU Index,2120.7
2002-08-31,EUR Curncy,SIMCEU Index,1960.4
2002-09-30,EUR Curncy,SIMCEU Index,1764.9
2002-10-31,EUR Curncy,SIMCEU Index,1994.7
2002-11-30,EUR Curncy,SIMCEU Index,1823.7
2002-12-31,EUR Curncy,SIMCEU Index,2055.2
2003-01-31,EUR Curncy,SIMCEU Index,1872.7
2003-02-28,EUR Curncy,SIMCEU Index,1882.3
2003-03-31,EUR Curncy,SIMCEU Index,2029.2
2003-04-30,EUR Curncy,SIMCEU Index,2309.9
2003-05-31,EUR Curncy,SIMCEU Index,1992.3
2003-06-30,EUR Curncy,SIMCEU Index,2071.7
2003-07-31,EUR Curncy,SIMCEU Index,2259.7
2003-08-31,EUR Curncy,SIMCEU Index,2110.6
2003-09-30,EUR Curncy,SIMCEU Index,1993.3
2003-10-31,EUR Curncy,SIMCEU Index,2221.6
2003-11-30,EUR Curncy,SIMCEU Index,2138.6
2003-12-31,EUR Curncy,SIMCEU Index,2380.3
2004-01-31,EUR Curncy,SIMCEU Index,3016.0
2004-02-29,EUR Curncy,SIMCEU Index,2285.8
2004-03-31,EUR Curncy,SIMCEU Index,2810.6
2004-04-30,EUR Curncy,SIMCEU Index,3183.1
2004-05-31,EUR Curncy,SIMCEU Index,2636.6
2004-06-30,EUR Curncy,SIMCEU Index,2490.8
2004-07-31,EUR Curncy,SIMCEU Index,2667.1
2004-08-31,EUR Curncy,SIMCEU Index,2647.2
2004-09-30,EUR Curncy,SIMCEU Index,2527.7
2004-10-31,EUR Curncy,SIMCEU Index,2689.6
2004-11-30,EUR Curncy,SIMCEU Index,2675.8
2004-12-31,EUR Curncy,SIMCEU Index,2647.6
2005-01-31,EUR Curncy,SIMCEU Index,2351.8
2005-02-28,EUR Curncy,SIMCEU Index,2103.8
2005-03-31,EUR Curncy,SIMCEU Index,2498.5
2005-04-30,EUR Curncy,SIMCEU Index,2658.4
2005-05-31,EUR Curncy,SIMCEU Index,2427.4
2005-06-30,EUR Curncy,SIMCEU Index,2841.3
2005-07-31,EUR Curncy,SIMCEU Index,2869.5
2005-08-31,EUR Curncy,SIMCEU Index,3006.2
2005-09-30,EUR Curncy,SIMCEU Index,2603.3
2005-10-31,EUR Curncy,SIMCEU Index,3324.3
2005-11-30,EUR Curncy,SIMCEU Index,2809.7
2005-12-31,EUR Curncy,SIMCEU Index,3129.1
2006-01-31,EUR Curncy,SIMCEU Index,2426.6
2006-02-28,EUR Curncy,SIMCEU Index,2570.2
2006-03-31,EUR Curncy,SIMCEU Index,3332.2
2006-04-30,EUR Curncy,SIMCEU Index,2821.9
2006-05-31,EUR Curncy,SIMCEU Index,3008.0
2006-06-30,EUR Curncy,SIMCEU Index,3059.9
2006-07-31,EUR Curncy,SIMCEU Index,3290.4
2006-08-31,EUR Curncy,SIMCEU Index,3427.9
2006-09-30,EUR Curncy,SIMCEU Index,3156.4
2006-10-31,EUR Curncy,SIMCEU Index,3342.2
2006-11-30,EUR Curncy,SIMCEU Index,3064.4
2006-12-31,EUR Curncy,SIMCEU Index,3210.5
2007-01-31,EUR Curncy,SIMCEU Index,2846.4
2007-02-28,EUR Curncy,SIMCEU Index,2959.3
2007-03-31,EUR Curncy,SIMCEU Index,3563.1
2007-04-30,EUR Curncy,SIMCEU Index,3600.1
2007-05-31,EUR Curncy,SIMCEU Index,3429.6
2007-06-30,EUR Curncy,SIMCEU Index,3967.7
2007-07-31,EUR Curncy,SIMCEU Index,3554.1
2007-08-31,EUR Curncy,SIMCEU Index,3485.3
2007-09-30,EUR Curncy,SIMCEU Index,3138.0
2007-10-31,EUR Curncy,SIMCEU Index,4236.6
2007-11-30,EUR Curncy,SIMCEU Index,3729.2
2007-12-31,EUR Curncy,SIMCEU Index,3547.9
2008-01-31,EUR Curncy,SIMCEU Index,4029.7
2008-02-29,EUR Curncy,SIMCEU Index,3567.9
2008-03-31,EUR Curncy,SIMCEU Index,4833.4
2008-04-30,EUR Curncy,SIMCEU Index,5072.4
2008-05-31,EUR Curncy,SIMCEU Index,4042.9
2008-06-30,EUR Curncy,SIMCEU Index,4564.3
2008-07-31,EUR Curncy,SIMCEU Index,4087.1
2008-08-31,EUR Curncy,SIMCEU Index,4168.4
2008-09-30,EUR Curncy,SIMCEU Index,4138.0
2008-10-31,EUR Curncy,SIMCEU Index,3998.9
2008-11-30,EUR Curncy,SIMCEU Index,3523.1
2008-12-31,EUR Curncy,SIMCEU Index,3165.5
2009-01-31,EUR Curncy,SIMCEU Index,3036.3
2009-02-28,EUR Curncy,SIMCEU Index,3400.5
2009-03-31,EUR Curncy,SIMCEU Index,3446.1
2009-04-30,EUR Curncy,SIMCEU Index,3682.4
2009-05-31,EUR Curncy,SIMCEU Index,3790.6
2009-06-30,EUR Curncy,SIMCEU Index,4116.4
2009-07-31,EUR Curncy,SIMCEU Index,3431.0
2009-08-31,EUR Curncy,SIMCEU Index,3372.0
2009-09-30,EUR Curncy,SIMCEU Index,3830.5
2009-10-31,EUR Curncy,SIMCEU Index,3526.0
2009-11-30,EUR Curncy,SIMCEU Index,3644.1
2009-12-31,EUR Curncy,SIMCEU Index,3837.3
2010-01-31,EUR Curncy,SIMCEU Index,3229.4
2010-02-28,EUR Curncy,SIMCEU Index,3206.0
2010-03-31,EUR Curncy,SIMCEU Index,3883.2
2010-04-30,EUR Curncy,SIMCEU Index,3835.8
2010-05-31,EUR Curncy,SIMCEU Index,3568.9
2010-06-30,EUR Curncy,SIMCEU Index,3649.3
2010-07-31,EUR Curncy,SIMCEU Index,4277.3
2010-08-31,EUR Curncy,SIMCEU Index,3313.8
2010-09-30,EUR Curncy,SIMCEU Index,3916.0
2010-10-31,EUR Curncy,SIMCEU Index,4212.7
2010-11-30,EUR Curncy,SIMCEU Index,3875.0
2010-12-31,EUR Curncy,SIMCEU Index,3705.5
2011-01-31,EUR Curncy,SIMCEU Index,3431.3
2011-02-28,EUR Curncy,SIMCEU Index,3486.6
2011-03-31,EUR Curncy,SIMCEU Index,4492.4
2011-04-30,EUR Curncy,SIMCEU Index,4518.1
2011-05-31,EUR Curncy,SIMCEU Index,4494.7
2011-06-30,EUR Curncy,SIMCEU Index,4315.0
2011-07-31,EUR Curncy,SIMCEU Index,3413.9
2011-08-31,EUR Curncy,SIMCEU Index,4342.8
2011-09-30,EUR Curncy,SIMCEU Index,5124.9
2011-10-31,EUR Curncy,SIMCEU Index,4293.7
2011-11-30,EUR Curncy,SIMCEU Index,4178.5
2011-12-31,EUR Curncy,SIMCEU Index,4241.6
2012-01-31,EUR Curncy,SIMCEU Index,4634.9
2012-02-29,EUR Curncy,SIMCEU Index,4052.9
2012-03-31,EUR Curncy,SIMCEU Index,5375.5
2012-04-30,EUR Curncy,SIMCEU Index,3921.5
2012-05-31,EUR Curncy,SIMCEU Index,4597.8
2012-06-30,EUR Curncy,SIMCEU Index,4807.8
2012-07-31,EUR Curncy,SIMCEU Index,4230.7
2012-08-31,EUR Curncy,SIMCEU Index,4206.5
2012-09-30,EUR Curncy,SIMCEU Index,3377.0
2012-10-31,EUR Curncy,SIMCEU Index,4164.4
2012-11-30,EUR Curncy,SIMCEU Index,3879.2
2012-12-31,EUR Curncy,SIMCEU Index,3631.2
2013-01-31,EUR Curncy,SIMCEU Index,3822.4
2013-02-28,EUR Curncy,SIMCEU Index,4013.2
2013-03-31,EUR Curncy,SIMCEU Index,3925.3
2013-04-30,EUR Curncy,SIMCEU Index,4186.2
2013-05-31,EUR Curncy,SIMCEU Index,4123.9
2013-06-30,EUR Curncy,SIMCEU Index,3642.2
2013-07-31,EUR Curncy,SIMCEU Index,4089.3
2013-08-31,EUR Curncy,SIMCEU Index,3801.6
2013-09-30,EUR Curncy,SIMCEU Index,3984.4
2013-10-31,EUR Curncy,SIMCEU Index,4131.6
2013-11-30,EUR Curncy,SIMCEU Index,3825.9
2013-12-31,EUR Curncy,SIMCEU Index,4224.8
2014-01-31,EUR Curncy,SIMCEU Index,3601.6
2014-02-28,EUR Curncy,SIMCEU Index,3292.7
2014-03-31,EUR Curncy,SIMCEU Index,4621.4
2014-04-30,EUR Curncy,SIMCEU Index,4470.9
2014-05-31,EUR Curncy,SIMCEU Index,4121.6
2014-06-30,EUR Curncy,SIMCEU Index,3804.2
2014-07-31,EUR Curncy,SIMCEU Index,3992.5
2014-08-31,EUR Curncy,SIMCEU Index,3821.0
2014-09-30,EUR Curncy,SIMCEU Index,3903.1
2014-10-31,EUR Curncy,SIMCEU Index,4349.2
2014-11-30,EUR Curncy,SIMCEU Index,3542.0
2014-12-31,EUR Curncy,SIMCEU Index,4070.5
2015-01-31,EUR Curncy,SIMCEU Index,3799.6
2015-02-28,EUR Curncy,SIMCEU Index,3160.2
2015-03-31,EUR Curncy,SIMCEU Index,4014.6
2015-04-30,EUR Curncy,SIMCEU Index,4001.3
2015-05-31,EUR Curncy,SIMCEU Index,3694.7
2015-06-30,EUR Curncy,SIMCEU Index,3444.0
2015-07-31,EUR Curncy,SIMCEU Index,3961.8
2015-08-31,EUR Curncy,SIMCEU Index,3379.0
2015-09-30,EUR Curncy,SIMCEU Index,3347.2
2015-10-31,EUR Curncy,SIMCEU Index,4228.7
2015-11-30,EUR Curncy,SIMCEU Index,3446.4
2015-12-31,EUR Curncy,SIMCEU Index,3790.0
2016-01-31,EUR Curncy,SIMCEU Index,3464.8
2016-02-29,EUR Curncy,SIMCEU Index,3424.5
2016-03-31,EUR Curncy,SIMCEU Index,4365.5
2016-04-30,EUR Curncy,SIMCEU Index,4261.3
2016-05-31,EUR Curncy,SIMCEU Index,3920.6
2016-06-30,EUR Curncy,SIMCEU Index,3907.9
2016-07-31,EUR Curncy,SIMCEU Index,3615.5
2016-08-31,EUR Curncy,SIMCEU Index,3576.6
2016-09-30,EUR Curncy,SIMCEU Index,3054.8
2016-10-31,EUR Curncy,SIMCEU Index,3559.6
2016-11-30,EUR Curncy,SIMCEU Index,4070.3
2016-12-31,EUR Curncy,SIMCEU Index,4411.4
2017-01-31,EUR Curncy,SIMCEU Index,3601.1
2017-02-28,EUR Curncy,SIMCEU Index,3618.5
2017-03-31,EUR Curncy,SIMCEU Index,4262.0
2017-04-30,EUR Curncy,SIMCEU Index,3948.9
2017-05-31,EUR Curncy,SIMCEU Index,4018.6
2017-06-30,EUR Curncy,SIMCEU Index,4207.6
2017-07-31,EUR Curncy,SIMCEU Index,3992.1
2017-08-31,EUR Curncy,SIMCEU Index,4203.5
2017-09-30,EUR Curncy,SIMCEU Index,3521.9
2017-10-31,EUR Curncy,SIMCEU Index,4015.3
2017-11-30,EUR Curncy,SIMCEU Index,4102.1
2017-12-31,EUR Curncy,SIMCEU Index,4234.2
2018-01-31,EUR Curncy,SIMCEU Index,4350.0
2018-02-28,EUR Curncy,SIMCEU Index,3757.4
2018-03-31,EUR Curncy,SIMCEU Index,4344.5
2018-04-30,EUR Curncy,SIMCEU Index,3958.2
2018-05-31,EUR Curncy,SIMCEU Index,4794.9
2018-06-30,EUR Curncy,SIMCEU Index,4255.6
2018-07-31,EUR Curncy,SIMCEU Index,5038.0
2018-08-31,EUR Curncy,SIMCEU Index,4716.8
2018-09-30,EUR Curncy,SIMCEU Index,4882.5
2018-10-31,EUR Curncy,SIMCEU Index,4681.2
2018-11-30,EUR Curncy,SIMCEU Index,4955.1
2018-12-31,EUR Curncy,SIMCEU Index,4956.2
2019-01-31,EUR Curncy,SIMCEU Index,4418.9
2019-02-28,EUR Curncy,SIMCEU Index,3657.0
2019-03-31,EUR Curncy,SIMCEU Index,4512.9
2019-04-30,EUR Curncy,SIMCEU Index,4292.1
2019-05-31,EUR Curncy,SIMCEU Index,5026.8
2019-06-30,EUR Curncy,SIMCEU Index,3848.5
2019-07-31,EUR Curncy,SIMCEU Index,4416.3
2019-08-31,EUR Curncy,SIMCEU Index,4356.7
2019-09-30,EUR Curncy,SIMCEU Index,4104.9
2019-10-31,EUR Curncy,SIMCEU Index,4440.7
2019-11-30,EUR Curncy,SIMCEU Index,4618.5
2019-12-31,EUR Curncy,SIMCEU Index,4237.7
2020-01-31,EUR Curncy,SIMCEU Index,4370.9
2020-02-29,EUR Curncy,SIMCEU Index,3933.2
2020-03-31,EUR Curncy,SIMCEU Index,4178.2
2020-04-30,EUR Curncy,SIMCEU Index,3662.7
2020-05-31,EUR Curncy,SIMCEU Index,2910.1
2020-06-30,EUR Curncy,SIMCEU Index,3422.9
2020-07-31,EUR Curncy,SIMCEU Index,3735.5
2020-08-31,EUR Curncy,SIMCEU Index,3345.4
2020-09-30,EUR Curncy,SIMCEU Index,3766.5
2020-10-31,EUR Curncy,SIMCEU Index,4632.5
2020-11-30,EUR Curncy,SIMCEU Index,4373.3
2020-12-31,EUR Curncy,SIMCEU Index,4251.3
2021-01-31,EUR Curncy,SIMCEU Index,3832.5
2021-02-28,EUR Curncy,SIMCEU Index,3709.0
2021-03-31,EUR Curncy,SIMCEU Index,5445.5
2021-04-30,EUR Curncy,SIMCEU Index,4607.1
2021-05-31,EUR Curncy,SIMCEU Index,4755.5
2021-06-30,EUR Curncy,SIMCEU Index,5146.6
2021-07-31,EUR Curncy,SIMCEU Index,4730.0
2021-08-31,EUR Curncy,SIMCEU Index,4368.9
2021-09-30,EUR Curncy,SIMCEU Index,4988.2
2021-10-31,EUR Curncy,SIMCEU Index,4643.1
2021-11-30,EUR Curncy,SIMCEU Index,4664.2
2021-12-31,EUR Curncy,SIMCEU Index,4974.6
2022-01-31,EUR Curncy,SIMCEU Index,4561.2
2022-02-28,EUR Curncy,SIMCEU Index,4064.5
2022-03-31,EUR Curncy,SIMCEU Index,5137.2
2022-04-30,EUR Curncy,SIMCEU Index,5375.3
2022-05-31,EUR Curncy,SIMCEU Index,4552.2
2000-01-31,SGD Curncy,STRDNODC Index,-12.6
2000-02-29,SGD Curncy,STRDNODC Index,8.8
2000-03-31,SGD Curncy,STRDNODC Index,2.3
2000-04-30,SGD Curncy,STRDNODC Index,-0.4
2000-05-31,SGD Curncy,STRDNODC Index,4.0
2000-06-30,SGD Curncy,STRDNODC Index,1.0
2000-07-31,SGD Curncy,STRDNODC Index,7.9
2000-08-31,SGD Curncy,STRDNODC Index,2.0
2000-09-30,SGD Curncy,STRDNODC Index,-3.2
2000-10-31,SGD Curncy,STRDNODC Index,1.3
2000-11-30,SGD Curncy,STRDNODC Index,-5.3
2000-12-31,SGD Curncy,STRDNODC Index,-2.4
2001-01-31,SGD Curncy,STRDNODC Index,-6.4
2001-02-28,SGD Curncy,STRDNODC Index,6.2
2001-03-31,SGD Curncy,STRDNODC Index,-4.0
2001-04-30,SGD Curncy,STRDNODC Index,-3.9
2001-05-31,SGD Curncy,STRDNODC Index,-1.0
2001-06-30,SGD Curncy,STRDNODC Index,-7.2
2001-07-31,SGD Curncy,STRDNODC Index,-5.0
2001-08-31,SGD Curncy,STRDNODC Index,-3.6
2001-09-30,SGD Curncy,STRDNODC Index,-0.6
2001-10-31,SGD Curncy,STRDNODC Index,5.1
2001-11-30,SGD Curncy,STRDNODC Index,1.6
2001-12-31,SGD Curncy,STRDNODC Index,1.1
2002-01-31,SGD Curncy,STRDNODC Index,2.7
2002-02-28,SGD Curncy,STRDNODC Index,-9.3
2002-03-31,SGD Curncy,STRDNODC Index,7.1
2002-04-30,SGD Curncy,STRDNODC Index,13.5
2002-05-31,SGD Curncy,STRDNODC Index,-9.3
2002-06-30,SGD Curncy,STRDNODC Index,2.1
2002-07-31,SGD Curncy,STRDNODC Index,3.0
2002-08-31,SGD Curncy,STRDNODC Index,1.4
2002-09-30,SGD Curncy,STRDNODC Index,-3.4
2002-10-31,SGD Curncy,STRDNODC Index,-2.1
2002-11-30,SGD Curncy,STRDNODC Index,16.0
2002-12-31,SGD Curncy,STRDNODC Index,-13.8
2003-01-31,SGD Curncy,STRDNODC Index,25.8
2003-02-28,SGD Curncy,STRDNODC Index,0.4
2003-03-31,SGD Curncy,STRDNODC Index,-0.3
2003-04-30,SGD Curncy,STRDNODC Index,-0.3
2003-05-31,SGD Curncy,STRDNODC Index,-3.8
2003-06-30,SGD Curncy,STRDNODC Index,8.3
2003-07-31,SGD Curncy,STRDNODC Index,-4.2
2003-08-31,SGD Curncy,STRDNODC Index,-2.3
2003-09-30,SGD Curncy,STRDNODC Index,9.8
2003-10-31,SGD Curncy,STRDNODC Index,-3.5
2003-11-30,SGD Curncy,STRDNODC Index,1.5
2003-12-31,SGD Curncy,STRDNODC Index,3.3
2004-01-31,SGD Curncy,STRDNODC Index,2.9
2004-02-29,SGD Curncy,STRDNODC Index,-0.9
2004-03-31,SGD Curncy,STRDNODC Index,1.6
2004-04-30,SGD Curncy,STRDNODC Index,-0.2
2004-05-31,SGD Curncy,STRDNODC Index,10.1
2004-06-30,SGD Curncy,STRDNODC Index,-3.6
2004-07-31,SGD Curncy,STRDNODC Index,-1.7
2004-08-31,SGD Curncy,STRDNODC Index,6.5
2004-09-30,SGD Curncy,STRDNODC Index,0.1
2004-10-31,SGD Curncy,STRDNODC Index,-2.1
2004-11-30,SGD Curncy,STRDNODC Index,-2.2
2004-12-31,SGD Curncy,STRDNODC Index,-0.9
2005-01-31,SGD Curncy,STRDNODC Index,-1.3
2005-02-28,SGD Curncy,STRDNODC Index,11.0
2005-03-31,SGD Curncy,STRDNODC Index,-8.1
2005-04-30,SGD Curncy,STRDNODC Index,3.2
2005-05-31,SGD Curncy,STRDNODC Index,-2.6
2005-06-30,SGD Curncy,STRDNODC Index,0.4
2005-07-31,SGD Curncy,STRDNODC Index,6.9
2005-08-31,SGD Curncy,STRDNODC Index,0.8
2005-09-30,SGD Curncy,STRDNODC Index,-3.3
2005-10-31,SGD Curncy,STRDNODC Index,10.4
2005-11-30,SGD Curncy,STRDNODC Index,1.4
2005-12-31,SGD Curncy,STRDNODC Index,13.3
2006-01-31,SGD Curncy,STRDNODC Index,-8.1
2006-02-28,SGD Curncy,STRDNODC Index,2.4
2006-03-31,SGD Curncy,STRDNODC Index,-4.4
2006-04-30,SGD Curncy,STRDNODC Index,0.2
2006-05-31,SGD Curncy,STRDNODC Index,-2.4
2006-06-30,SGD Curncy,STRDNODC Index,3.0
2006-07-31,SGD Curncy,STRDNODC Index,-1.0
2006-08-31,SGD Curncy,STRDNODC Index,-6.4
2006-09-30,SGD Curncy,STRDNODC Index,4.5
2006-10-31,SGD Curncy,STRDNODC Index,2.1
2006-11-30,SGD Curncy,STRDNODC Index,0.5
2006-12-31,SGD Curncy,STRDNODC Index,-2.8
2007-01-31,SGD Curncy,STRDNODC Index,6.2
2007-02-28,SGD Curncy,STRDNODC Index,-11.1
2007-03-31,SGD Curncy,STRDNODC Index,15.0
2007-04-30,SGD Curncy,STRDNODC Index,-7.2
2007-05-31,SGD Curncy,STRDNODC Index,1.4
2007-06-30,SGD Curncy,STRDNODC Index,2.9
2007-07-31,SGD Curncy,STRDNODC Index,0.5
2007-08-31,SGD Curncy,STRDNODC Index,1.9
2007-09-30,SGD Curncy,STRDNODC Index,-1.5
2007-10-31,SGD Curncy,STRDNODC Index,-0.5
2007-11-30,SGD Curncy,STRDNODC Index,-5.3
2007-12-31,SGD Curncy,STRDNODC Index,-1.8
2008-01-31,SGD Curncy,STRDNODC Index,8.4
2008-02-29,SGD Curncy,STRDNODC Index,-1.4
2008-03-31,SGD Curncy,STRDNODC Index,-2.6
2008-04-30,SGD Curncy,STRDNODC Index,1.5
2008-05-31,SGD Curncy,STRDNODC Index,-9.8
2008-06-30,SGD Curncy,STRDNODC Index,4.2
2008-07-31,SGD Curncy,STRDNODC Index,-2.3
2008-08-31,SGD Curncy,STRDNODC Index,1.9
2008-09-30,SGD Curncy,STRDNODC Index,-0.9
2008-10-31,SGD Curncy,STRDNODC Index,-7.6
2008-11-30,SGD Curncy,STRDNODC Index,-1.9
2008-12-31,SGD Curncy,STRDNODC Index,-11.4
2009-01-31,SGD Curncy,STRDNODC Index,-3.3
2009-02-28,SGD Curncy,STRDNODC Index,1.6
2009-03-31,SGD Curncy,STRDNODC Index,10.4
2009-04-30,SGD Curncy,STRDNODC Index,-1.4
2009-05-31,SGD Curncy,STRDNODC Index,4.9
2009-06-30,SGD Curncy,STRDNODC Index,-5.0
2009-07-31,SGD Curncy,STRDNODC Index,5.9
2009-08-31,SGD Curncy,STRDNODC Index,1.2
2009-09-30,SGD Curncy,STRDNODC Index,2.9
2009-10-31,SGD Curncy,STRDNODC Index,-12.7
2009-11-30,SGD Curncy,STRDNODC Index,15.8
2009-12-31,SGD Curncy,STRDNODC Index,4.2
2010-01-31,SGD Curncy,STRDNODC Index,-9.2
2010-02-28,SGD Curncy,STRDNODC Index,14.7
2010-03-31,SGD Curncy,STRDNODC Index,3.0
2010-04-30,SGD Curncy,STRDNODC Index,2.5
2010-05-31,SGD Curncy,STRDNODC Index,-0.3
2010-06-30,SGD Curncy,STRDNODC Index,-0.1
2010-07-31,SGD Curncy,STRDNODC Index,-3.9
2010-08-31,SGD Curncy,STRDNODC Index,9.8
2010-09-30,SGD Curncy,STRDNODC Index,-4.7
2010-10-31,SGD Curncy,STRDNODC Index,5.6
2010-11-30,SGD Curncy,STRDNODC Index,-12.2
2010-12-31,SGD Curncy,STRDNODC Index,7.9
2011-01-31,SGD Curncy,STRDNODC Index,2.1
2011-02-28,SGD Curncy,STRDNODC Index,2.0
2011-03-31,SGD Curncy,STRDNODC Index,-3.0
2011-04-30,SGD Curncy,STRDNODC Index,-3.7
2011-05-31,SGD Curncy,STRDNODC Index,7.0
2011-06-30,SGD Curncy,STRDNODC Index,-4.1
2011-07-31,SGD Curncy,STRDNODC Index,-2.4
2011-08-31,SGD Curncy,STRDNODC Index,7.1
2011-09-30,SGD Curncy,STRDNODC Index,-9.3
2011-10-31,SGD Curncy,STRDNODC Index,-6.0
2011-11-30,SGD Curncy,STRDNODC Index,6.0
2011-12-31,SGD Curncy,STRDNODC Index,13.5
2012-01-31,SGD Curncy,STRDNODC Index,-0.5
2012-02-29,SGD Curncy,STRDNODC Index,7.1
2012-03-31,SGD Curncy,STRDNODC Index,-16.8
2012-04-30,SGD Curncy,STRDNODC Index,6.4
2012-05-31,SGD Curncy,STRDNODC Index,-2.2
2012-06-30,SGD Curncy,STRDNODC Index,6.7
2012-07-31,SGD Curncy,STRDNODC Index,-3.7
2012-08-31,SGD Curncy,STRDNODC Index,-9.1
2012-09-30,SGD Curncy,STRDNODC Index,1.3
