"","date","SNEER","KRW","MYR","CNY","THB","IDR","TWD","INR","JPY","EUR","AUD","GBP","SGD"
"2014-10-31",2014-10-31,122.81,1068.45,3.2895,6.1129,32.565,12085,30.453,61.3675,112.32,1.2525,0.8798,1.5995,1.2855
"2014-11-07",2014-11-07,122.78,1093.35,3.3463,6.1222,32.831,12170,30.618,61.6375,114.6,1.2455,0.8637,1.5869,1.2889
"2014-11-14",2014-11-14,123.03,1100.75,3.347,6.1305,32.86,12210,30.657,61.7213,116.29,1.2525,0.875,1.5669,1.2982
"2014-11-21",2014-11-21,122.71,1113.7,3.3555,6.1252,32.8,12150,30.955,61.775,117.79,1.2391,0.867,1.5656,1.2997
"2014-11-28",2014-11-28,122.76,1108.05,3.3828,6.1434,32.832,12203,30.978,62.0337,118.63,1.2452,0.8506,1.5645,1.3044
"2014-12-05",2014-12-05,122.78,1114,3.471,6.1502,32.832,12299,31.138,61.795,121.46,1.2283,0.8316,1.558,1.3227
"2014-12-12",2014-12-12,122.84,1103.2,3.495,6.1869,32.78,12458,31.313,62.3,118.75,1.2462,0.8247,1.5716,1.3139
"2014-12-19",2014-12-19,123.41,1101.9,3.4767,6.2206,32.87,12490,31.464,63.3013,119.5,1.2229,0.813,1.5626,1.3149
"2014-12-26",2014-12-26,122.94,1098.65,3.4908,6.2118,32.94,12490,31.737,63.5687,120.31,1.2183,0.8121,1.5558,1.3232
"2015-01-02",2015-01-02,122.8,1103.45,3.5165,6.2118,32.94,12543,31.737,63.295,120.5,1.2002,0.8089,1.5328,1.3313
"2015-01-09",2015-01-09,122.62,1089.73,3.5625,6.2093,32.9,12655,31.919,62.325,118.5,1.1842,0.8204,1.516,1.3334
"2015-01-16",2015-01-16,122.65,1077.25,3.5595,6.2076,32.64,12588,31.567,61.87,117.51,1.1567,0.8223,1.515,1.3271
"2015-01-23",2015-01-23,122.79,1084.1,3.603,6.2286,32.612,12473,31.312,61.4375,117.77,1.1204,0.7912,1.4989,1.3448
"2015-01-30",2015-01-30,122.3,1093.6,3.6293,6.2505,32.74,12670,31.527,61.8725,117.49,1.1291,0.7762,1.506,1.3542
"2015-02-06",2015-02-06,122.01,1089.8,3.5473,6.2443,32.53,12617,31.449,61.7038,119.12,1.1316,0.7796,1.5243,1.353
"2015-02-13",2015-02-13,121.61,1096.9,3.5795,6.2404,32.61,12789,31.447,62.195,118.75,1.1394,0.7762,1.5395,1.3552
"2015-02-20",2015-02-20,121.55,1101.85,3.6205,6.2404,32.57,12811,31.447,62.22,119.03,1.1381,0.7842,1.5399,1.3602
"2015-02-27",2015-02-27,121.71,1098.3,3.6042,6.2695,32.33,12928,31.447,61.845,119.63,1.1196,0.7808,1.5438,1.3629
"2015-03-06",2015-03-06,121.51,1098.85,3.653,6.2629,32.436,12974,31.441,61.845,120.83,1.0844,0.7716,1.5037,1.3776
"2015-03-13",2015-03-13,121.31,1128.43,3.6855,6.2587,32.91,13198,31.661,62.965,121.4,1.0496,0.7637,1.4744,1.3927
"2015-03-20",2015-03-20,121.1,1122.95,3.7263,6.2048,32.752,13118,31.486,62.4688,120.04,1.0821,0.7775,1.4949,1.3787
"2015-03-27",2015-03-27,121.6,1103.35,3.6842,6.2155,32.595,13066,31.299,62.42,119.13,1.0889,0.7752,1.4879,1.3694
"2015-04-03",2015-04-03,122.07,1093,3.67,6.1943,32.495,13066,31.299,62.42,118.97,1.0969,0.7633,1.492,1.3505
"2015-04-10",2015-04-10,122.71,1092.65,3.667,6.2088,32.554,12918,31.222,62.32,120.22,1.0604,0.7682,1.4632,1.3682
"2015-04-17",2015-04-17,123.02,1083.75,3.625,6.1979,32.38,12855,31.112,62.3662,118.9,1.0806,0.7782,1.4962,1.3459
"2015-04-24",2015-04-24,123.5,1079.45,3.581,6.1947,32.541,12921,30.917,63.5588,118.99,1.0873,0.7824,1.5188,1.3321
"2015-05-01",2015-05-01,124.54,1072.4,3.581,6.1947,33.06,12921,30.917,63.5588,120.15,1.1199,0.7851,1.5148,1.3302
"2015-05-08",2015-05-08,124.14,1088.4,3.5968,6.2094,33.52,13125,30.716,63.9375,119.76,1.1199,0.7932,1.5455,1.3285
"2015-05-15",2015-05-15,124.21,1085.65,3.564,6.2065,33.533,13090,30.526,63.515,119.25,1.1451,0.8034,1.5727,1.3207
"2015-05-22",2015-05-22,124.17,1090.1,3.5852,6.1974,33.353,13158,30.484,63.52,121.54,1.1013,0.7823,1.549,1.3366
"2015-05-29",2015-05-29,123.91,1108.25,3.6675,6.1976,33.655,13225,30.777,63.825,124.15,1.0986,0.7645,1.5291,1.3478
"2015-06-05",2015-06-05,123.95,1111.15,3.718,6.203,33.73,13278,30.937,63.755,125.63,1.1114,0.7623,1.527,1.3577
"2015-06-12",2015-06-12,123.96,1114.65,3.759,6.2084,33.745,13336,31.076,64.065,123.39,1.1266,0.7731,1.5561,1.3438
"2015-06-19",2015-06-19,124.51,1107.05,3.7445,6.2094,33.68,13333,31.076,63.5638,122.71,1.1352,0.7772,1.5883,1.3339
"2015-06-26",2015-06-26,124.71,1116.45,3.7675,6.2093,33.785,13308,31.014,63.6425,123.85,1.1167,0.7655,1.5746,1.3498
"2015-07-03",2015-07-03,124.31,1122.95,3.7775,6.2057,33.798,13321,31.006,63.4375,122.79,1.1114,0.7523,1.557,1.3459
"2015-07-10",2015-07-10,124.38,1129.55,3.7938,6.2094,33.944,13315,31.006,63.4,122.78,1.1162,0.7446,1.5517,1.3511
"2015-07-17",2015-07-17,123.89,1147.52,3.8082,6.2095,34.15,13315,31.191,63.4737,124.09,1.083,0.7371,1.56,1.3677
"2015-07-24",2015-07-24,123.67,1167.85,3.8087,6.2095,34.94,13446,31.46,64.0425,123.81,1.0984,0.7282,1.5508,1.3717
"2015-07-31",2015-07-31,123.67,1170.2,3.825,6.2097,35.207,13531,31.61,64.1362,123.89,1.0984,0.7308,1.5622,1.3722
"2015-08-07",2015-08-07,123.11,1167.4,3.9235,6.2097,35.17,13541,31.708,63.8162,124.24,1.0967,0.7418,1.5491,1.385
"2015-08-14",2015-08-14,122.45,1174.2,4.0795,6.3912,35.26,13788,32.226,65.0075,124.31,1.1109,0.7379,1.5642,1.4069
"2015-08-21",2015-08-21,122.7,1194.8,4.1827,6.3889,35.662,13943,32.748,65.8325,122.04,1.1386,0.7316,1.5694,1.4083
"2015-08-28",2015-08-28,122.85,1173.75,4.2,6.3897,35.861,13983,32.515,66.1625,121.71,1.1185,0.7173,1.5391,1.4089
"2015-09-04",2015-09-04,122.26,1193.25,4.2585,6.3897,35.86,14168,32.692,66.4637,118.99,1.1149,0.6908,1.517,1.4244
"2015-09-11",2015-09-11,122.46,1184.5,4.3175,6.375,36.096,14331,32.618,66.54,120.59,1.1338,0.7092,1.5429,1.4105
"2015-09-18",2015-09-18,123.57,1162.8,4.2043,6.364,35.54,14380,32.503,65.675,119.98,1.1298,0.7189,1.5536,1.3997
"2015-09-25",2015-09-25,122.71,1194.6,4.3855,6.3745,36.256,14686,33.133,65.675,120.59,1.1195,0.7024,1.518,1.4254
"2015-10-02",2015-10-02,122.32,1179.7,4.4152,6.3745,36.58,14645,33.007,65.675,119.91,1.1216,0.7045,1.5185,1.4328
"2015-10-09",2015-10-09,122.01,1159,4.1325,6.3454,35.552,13428,33.007,64.735,120.27,1.1358,0.7336,1.5322,1.3946
"2015-10-16",2015-10-16,123.03,1129.4,4.1788,6.3538,35.329,13530,32.407,64.815,119.44,1.1348,0.7264,1.5438,1.3842
"2015-10-23",2015-10-23,123.72,1124.85,4.2205,6.3506,35.38,13633,32.416,64.8275,121.47,1.1018,0.7216,1.5314,1.3979
"2015-10-30",2015-10-30,123.67,1140.2,4.2987,6.3175,35.573,13695,32.611,65.265,120.62,1.1006,0.7138,1.5428,1.4012
"2015-11-06",2015-11-06,123.47,1142,4.3105,6.3535,35.57,13563,32.594,65.7637,123.13,1.0741,0.7043,1.5053,1.4208
"2015-11-13",2015-11-13,122.97,1163.8,4.3735,6.3737,35.94,13666,32.793,66.0988,122.61,1.0773,0.7127,1.5237,1.4237
"2015-11-20",2015-11-20,123.25,1154.4,4.2845,6.3847,35.74,13658,32.674,66.195,122.81,1.0646,0.7239,1.5191,1.4126
"2015-11-27",2015-11-27,123.5,1152.82,4.2592,6.3945,35.85,13776,32.697,66.7588,122.8,1.0593,0.7193,1.5036,1.4135
"2015-12-04",2015-12-04,123.87,1156.6,4.226,6.4026,35.905,13835,32.744,66.6875,123.11,1.0881,0.7339,1.5112,1.3981
"2015-12-11",2015-12-11,123.94,1179.55,4.2915,6.4552,36.055,13950,32.871,66.8925,121.01,1.0986,0.7189,1.5213,1.4135
"2015-12-18",2015-12-18,123.88,1183.1,4.2927,6.4811,36.171,13915,32.967,66.4025,121.16,1.0868,0.7176,1.4895,1.4139
"2015-12-25",2015-12-25,124,1167.85,4.2927,6.4759,36.06,13915,32.86,66.4025,120.33,1.096,0.728,1.4913,1.4035
"2016-01-01",2016-01-01,123.52,1172.45,4.2935,6.4759,36.02,13915,32.86,66.145,120.55,1.0856,0.7303,1.4746,1.4122
"2016-01-08",2016-01-08,122.68,1198.05,4.3847,6.5948,36.307,13923,33.452,66.635,117.26,1.0922,0.6953,1.4517,1.4428
"2016-01-15",2016-01-15,122.38,1213.25,4.3995,6.5849,36.366,13894,33.661,67.605,116.98,1.0916,0.6864,1.4258,1.4396
"2016-01-22",2016-01-22,122.51,1200.2,4.2995,6.5788,36.037,13845,33.643,67.63,118.78,1.0796,0.7002,1.4265,1.4299
"2016-01-29",2016-01-29,122.71,1199.2,4.1537,6.576,35.73,13776,33.411,67.7925,121.14,1.0831,0.7084,1.4244,1.4243
"2016-02-05",2016-02-05,122.92,1197.5,4.1663,6.5743,35.497,13625,33.343,67.6525,116.87,1.1158,0.7067,1.4503,1.4083
"2016-02-12",2016-02-12,123.78,1211.55,4.17,6.5743,35.58,13493,33.343,68.235,113.25,1.1256,0.7112,1.4503,1.398
"2016-02-19",2016-02-19,123.14,1233.7,4.2067,6.5223,35.745,13499,33.36,68.235,112.63,1.113,0.7148,1.4406,1.4053
"2016-02-26",2016-02-26,123.5,1238.1,4.213,6.5404,35.64,13402,33.352,68.6325,114,1.0934,0.7126,1.3871,1.408
"2016-03-04",2016-03-04,123.98,1203.3,4.121,6.508,35.403,13135,32.964,67.095,113.74,1.1005,0.7439,1.4229,1.3747
"2016-03-11",2016-03-11,124.34,1193.15,4.0878,6.4945,35.16,13072,32.872,67.0538,113.86,1.1156,0.7565,1.4382,1.3733
"2016-03-18",2016-03-18,124.79,1162.4,4.0533,6.4716,34.85,13120,32.449,66.5063,111.55,1.127,0.7608,1.4476,1.3581
"2016-03-25",2016-03-25,124.83,1169.1,4.0387,6.516,35.27,13120,32.686,66.5063,113.08,1.1167,0.7507,1.4132,1.3717
"2016-04-01",2016-04-01,125.05,1154.05,3.8928,6.4818,35.105,13163,32.305,66.5063,111.69,1.1391,0.7677,1.4227,1.3508
"2016-04-08",2016-04-08,124.85,1153.8,3.9018,6.4636,35.12,13146,32.438,66.5063,108.07,1.1399,0.7556,1.4128,1.3491
"2016-04-15",2016-04-15,124.52,1146.15,3.905,6.4755,35.065,13173,32.332,66.5063,108.76,1.1284,0.7725,1.4202,1.3575
"2016-04-22",2016-04-22,124.97,1143.15,3.8983,6.4995,35.04,13200,32.319,66.4837,111.79,1.1222,0.7708,1.4403,1.3544
"2016-04-29",2016-04-29,125.09,1139.45,3.9045,6.478,34.92,13197,32.273,66.33,106.5,1.1451,0.7603,1.4612,1.3442
"2016-05-06",2016-05-06,124.6,1154.4,4.0043,6.496,35.149,13197,32.406,66.555,107.12,1.1404,0.7366,1.4427,1.3613
"2016-05-13",2016-05-13,124.08,1171.45,4.0265,6.532,35.43,13320,32.617,66.775,108.63,1.1309,0.7271,1.4365,1.3722
"2016-05-20",2016-05-20,124.16,1190.15,4.082,6.549,35.679,13608,32.743,67.4475,110.15,1.1224,0.7222,1.4502,1.3817
"2016-05-27",2016-05-27,124.3,1179.3,4.0802,6.5655,35.658,13583,32.524,67.035,110.31,1.1115,0.7182,1.4623,1.3795
"2016-06-03",2016-06-03,124.7,1183.65,4.1453,6.5492,35.629,13591,32.604,67.26,106.53,1.1367,0.7367,1.4518,1.3573
"2016-06-10",2016-06-10,125.35,1165.45,4.0718,6.5492,35.26,13290,32.604,66.7587,106.97,1.1251,0.7373,1.4257,1.3603
"2016-06-17",2016-06-17,125.82,1173.45,4.1007,6.587,35.235,13339,32.372,67.085,104.16,1.1277,0.7387,1.4358,1.3494
"2016-06-24",2016-06-24,126.09,1179.32,4.09,6.6218,35.339,13375,32.461,67.9688,102.22,1.1117,0.7466,1.3679,1.3535
"2016-07-01",2016-07-01,126.07,1145.05,3.998,6.6599,35.086,13138,32.212,67.3225,102.52,1.1136,0.7498,1.3267,1.3456
"2016-07-08",2016-07-08,126.13,1161.77,4.033,6.6908,35.25,13138,32.212,67.37,100.54,1.1051,0.7569,1.2954,1.3461
"2016-07-15",2016-07-15,126.15,1133.27,3.9475,6.6935,34.94,13091,31.969,67.07,104.88,1.1035,0.7578,1.3192,1.3479
"2016-07-22",2016-07-22,126.06,1134.45,4.057,6.6795,34.93,13108,32.063,67.0813,106.13,1.0977,0.7462,1.3109,1.3586
"2016-07-29",2016-07-29,125.95,1120.38,4.0708,6.635,34.83,13099,31.923,66.995,102.06,1.1174,0.7596,1.323,1.3397
"2016-08-05",2016-08-05,126.17,1110.72,4.0215,6.6603,34.822,13127,31.556,66.7762,101.82,1.1086,0.7619,1.3073,1.3469
"2016-08-12",2016-08-12,125.78,1103.2,4.0285,6.6362,34.81,13121,31.4,66.8875,101.3,1.1162,0.7652,1.292,1.3451
"2016-08-19",2016-08-19,125.53,1117.55,4.0128,6.6532,34.635,13158,31.614,67.06,100.22,1.1325,0.7627,1.3075,1.3467
"2016-08-26",2016-08-26,124.89,1113.7,4.017,6.6695,34.565,13208,31.666,67.0587,101.84,1.1198,0.7564,1.3137,1.3592
"2016-09-02",2016-09-02,124.76,1117.15,4.088,6.6805,34.62,13247,31.697,66.825,103.92,1.1156,0.7573,1.3294,1.3602
"2016-09-09",2016-09-09,125.16,1099.8,4.0685,6.685,34.745,13099,31.506,66.6763,102.69,1.1233,0.7541,1.3267,1.3586
"2016-09-16",2016-09-16,124.75,1099.8,4.0685,6.685,34.903,13158,31.506,66.985,102.29,1.1155,0.7491,1.3002,1.3681
"2016-09-23",2016-09-23,124.9,1102.45,4.1132,6.6694,34.665,13077,31.341,66.6537,101.02,1.1226,0.7623,1.2966,1.3591
"2016-09-30",2016-09-30,124.46,1101.25,4.1357,6.6718,34.673,13051,31.362,66.615,101.35,1.1235,0.7664,1.2972,1.3631
"2016-10-07",2016-10-07,124.26,1115.63,4.157,6.6718,34.9,12985,31.473,66.685,102.98,1.1201,0.7582,1.2434,1.3732
"2016-10-14",2016-10-14,124.25,1133.4,4.2025,6.7283,35.3,13045,31.664,66.715,104.18,1.0972,0.7618,1.2191,1.3903
"2016-10-21",2016-10-21,123.74,1134.95,4.1838,6.767,35.131,13042,31.625,66.89,103.8,1.0884,0.7608,1.2234,1.3941
"2016-10-28",2016-10-28,123.75,1144.73,4.2,6.7789,35.085,13051,31.62,66.7787,104.74,1.0985,0.7599,1.2185,1.3919
"2016-11-04",2016-11-04,123.81,1143.4,4.198,6.7564,34.99,13068,31.465,66.705,103.12,1.1141,0.7673,1.2517,1.3833
"2016-11-11",2016-11-11,123.52,1163.63,4.2945,6.812,35.314,13288,31.796,67.2462,106.65,1.0855,0.7546,1.2596,1.4126
"2016-11-18",2016-11-18,123.83,1183.18,4.419,6.8864,35.62,13428,32.002,68.1362,110.91,1.0588,0.7338,1.2342,1.4263
"2016-11-25",2016-11-25,124.01,1177.43,4.4583,6.9191,35.67,13515,31.937,68.4675,113.22,1.0589,0.7443,1.2477,1.4274
"2016-12-02",2016-12-02,124.15,1172.5,4.4532,6.88,35.616,13520,31.926,68.225,113.51,1.0664,0.7457,1.2729,1.4196
"2016-12-09",2016-12-09,124.29,1165.95,4.4245,6.908,35.63,13328,31.851,67.4175,115.32,1.0561,0.7449,1.2572,1.4309
"2016-12-16",2016-12-16,124.06,1183.82,4.478,6.9615,35.801,13393,31.956,67.7713,117.93,1.0451,0.7304,1.2496,1.4454
"2016-12-23",2016-12-23,123.79,1202.88,4.4742,6.9462,35.989,13452,32.161,67.825,117.33,1.0456,0.7176,1.2282,1.4473
"2016-12-30",2016-12-30,123.61,1202.88,4.4862,6.945,35.799,13473,32.254,67.925,116.96,1.0517,0.7208,1.234,1.4468
"2017-01-06",2017-01-06,124,1192.98,4.4725,6.926,35.685,13365,31.985,67.9625,117.02,1.0532,0.7301,1.2287,1.439
"2017-01-13",2017-01-13,124.05,1174.88,4.463,6.9005,35.409,13330,31.595,68.1563,114.49,1.0643,0.7502,1.2182,1.4283
"2017-01-20",2017-01-20,124.11,1169.13,4.447,6.8765,35.412,13410,31.53,68.1825,114.62,1.0703,0.7555,1.2375,1.4263
"2017-01-27",2017-01-27,124.13,1169.13,4.4303,6.8765,35.285,13359,31.53,68.035,115.1,1.0699,0.7551,1.2555,1.4315
"2017-02-03",2017-02-03,124.4,1147.4,4.428,6.8672,35.07,13345,31.043,67.3188,112.61,1.0783,0.768,1.2484,1.4099
"2017-02-10",2017-02-10,124.18,1150.65,4.444,6.8785,35.073,13316,31.046,66.885,113.22,1.0643,0.7674,1.2491,1.4205
"2017-02-17",2017-02-17,124.08,1146.75,4.453,6.8665,34.99,13333,30.771,67.02,112.84,1.0616,0.7664,1.2412,1.4185
"2017-02-24",2017-02-24,124.51,1131.65,4.4405,6.8691,34.919,13331,30.652,67.02,112.12,1.0563,0.7676,1.2462,1.405
"2017-03-03",2017-03-03,125.2,1156.22,4.4542,6.8972,35.067,13383,31.027,66.805,114.04,1.0622,0.7596,1.2291,1.4107
"2017-03-10",2017-03-10,125.09,1157.38,4.453,6.9093,35.397,13379,31.043,66.605,114.79,1.0673,0.7542,1.2167,1.4126
"2017-03-17",2017-03-17,125.12,1131.4,4.4355,6.9034,34.85,13345,30.629,65.475,112.7,1.0738,0.7704,1.2396,1.402
"2017-03-24",2017-03-24,125.13,1122.52,4.4262,6.8837,34.647,13327,30.485,65.415,111.34,1.0798,0.7623,1.2473,1.3991
"2017-03-31",2017-03-31,125.26,1118.4,4.4255,6.8872,34.365,13326,30.328,64.85,111.39,1.0652,0.7629,1.255,1.3971
"2017-04-07",2017-04-07,125.21,1134.4,4.435,6.9005,34.594,13322,30.609,64.28,111.09,1.0591,0.75,1.2371,1.4051
"2017-04-14",2017-04-14,125.08,1139.93,4.407,6.8854,34.594,13322,30.39,64.28,108.64,1.0618,0.7579,1.2523,1.3983
"2017-04-21",2017-04-21,124.95,1134.3,4.3993,6.8859,34.382,13322,30.354,64.6113,109.09,1.0728,0.7541,1.2817,1.3973
"2017-04-28",2017-04-28,124.92,1137.8,4.341,6.8935,34.62,13329,30.21,64.245,111.49,1.0895,0.7488,1.2951,1.397
"2017-05-05",2017-05-05,124.67,1137.8,4.3387,6.9031,34.68,13330,30.176,64.375,112.71,1.0998,0.7424,1.2982,1.4049
"2017-05-12",2017-05-12,124.19,1127.43,4.3457,6.8995,34.737,13330,30.185,64.31,113.38,1.0931,0.7387,1.289,1.4039
"2017-05-19",2017-05-19,124.6,1127,4.3215,6.885,34.39,13335,30.201,64.6375,111.26,1.1206,0.7459,1.3036,1.3861
"2017-05-26",2017-05-26,124.84,1120.8,4.2688,6.8555,34.057,13295,30.105,64.445,111.33,1.1183,0.7448,1.2804,1.3819
"2017-06-02",2017-06-02,124.83,1121.8,4.2802,6.81,34.143,13304,30.104,64.4413,110.4,1.1279,0.7443,1.2888,1.3807
"2017-06-09",2017-06-09,124.69,1123.15,4.2653,6.798,34.05,13292,30.102,64.2538,110.32,1.1195,0.7527,1.2746,1.3845
"2017-06-16",2017-06-16,124.83,1134.2,4.2758,6.8105,33.97,13299,30.37,64.4288,110.88,1.1198,0.7621,1.2783,1.3829
"2017-06-23",2017-06-23,124.73,1138.95,4.2878,6.8366,33.943,13299,30.388,64.5175,111.28,1.1194,0.7568,1.2718,1.3874
"2017-06-30",2017-06-30,124.9,1144,4.2933,6.7809,33.96,13299,30.431,64.5788,112.39,1.1426,0.7689,1.3025,1.3762
"2017-07-07",2017-07-07,125.15,1154.35,4.2982,6.8057,34.085,13403,30.597,64.595,113.92,1.1401,0.7601,1.289,1.3822
"2017-07-14",2017-07-14,125.2,1133.3,4.2922,6.7752,33.862,13339,30.408,64.445,112.53,1.147,0.7832,1.3098,1.3719
"2017-07-21",2017-07-21,125.47,1118.35,4.284,6.7667,33.455,13313,30.441,64.3187,111.13,1.1663,0.7916,1.2997,1.3628
"2017-07-28",2017-07-28,125.68,1122.15,4.2813,6.7369,33.455,13327,30.305,64.1525,110.68,1.1751,0.7987,1.3136,1.3568
"2017-08-04",2017-08-04,125.48,1124.9,4.2782,6.7289,33.245,13316,30.229,63.5825,110.69,1.1773,0.7922,1.304,1.3611
"2017-08-11",2017-08-11,125.13,1143.7,4.2952,6.6636,33.237,13359,30.347,64.1375,109.19,1.1821,0.7894,1.3014,1.3609
"2017-08-18",2017-08-18,125.13,1141.3,4.289,6.6702,33.22,13362,30.31,64.1463,109.18,1.1761,0.7929,1.287,1.3628
"2017-08-25",2017-08-25,125.12,1128.55,4.2723,6.6465,33.302,13346,30.235,64.1463,109.36,1.1924,0.7932,1.2882,1.3558
"2017-09-01",2017-09-01,125.13,1122.9,4.2723,6.5584,33.177,13346,30.132,64.03,110.25,1.186,0.7975,1.2951,1.357
"2017-09-08",2017-09-08,125.14,1127.3,4.1955,6.4943,33.098,13204,30,63.7875,107.84,1.2036,0.806,1.32,1.3418
"2017-09-15",2017-09-15,125.33,1131.9,4.1895,6.5526,33.088,13240,30.063,64.0813,110.83,1.1945,0.8002,1.3594,1.3452
"2017-09-22",2017-09-22,125.47,1136.7,4.1895,6.5901,33.088,13313,30.173,64.7962,111.99,1.1951,0.7962,1.3504,1.3459
"2017-09-29",2017-09-29,125.52,1145.4,4.2205,6.6528,33.33,13472,30.321,65.2762,112.51,1.1814,0.7834,1.3398,1.3576
"2017-10-06",2017-10-06,125.35,1145.4,4.237,6.6528,33.44,13504,30.373,65.3687,112.65,1.173,0.7767,1.3066,1.365
"2017-10-13",2017-10-13,125.44,1129,4.222,6.5796,33.44,13499,30.175,64.9288,111.82,1.182,0.7887,1.3285,1.3492
"2017-10-20",2017-10-20,125.52,1131.3,4.225,6.6205,33.18,13519,30.236,64.9288,113.52,1.1784,0.7817,1.319,1.3613
"2017-10-27",2017-10-27,125.4,1130.4,4.242,6.6505,33.293,13618,30.271,65.05,113.67,1.1608,0.7677,1.3128,1.3648
"2017-11-03",2017-11-03,125.61,1113.75,4.2365,6.639,33.123,13498,30.169,64.5475,114.07,1.1608,0.765,1.3077,1.3649
"2017-11-10",2017-11-10,125.56,1117.05,4.1918,6.6409,33.118,13529,30.171,65.1675,113.53,1.1665,0.7661,1.3196,1.3602
"2017-11-17",2017-11-17,125.57,1097.45,4.161,6.626,32.855,13528,30.096,65.015,112.1,1.179,0.7564,1.3215,1.3561
"2017-11-24",2017-11-24,125.66,1085.3,4.1163,6.6018,32.675,13503,29.999,64.7,111.53,1.1933,0.7617,1.3337,1.3456
"2017-12-01",2017-12-01,125.72,1086.4,4.1163,6.6163,32.61,13503,30.017,64.7,112.17,1.1896,0.7613,1.3477,1.3464
"2017-12-08",2017-12-08,125.67,1093.5,4.0875,6.6209,32.662,13548,30.009,64.4575,113.48,1.1773,0.7509,1.339,1.353
"2017-12-15",2017-12-15,125.64,1089.38,4.0795,6.6093,32.513,13579,29.986,64.045,112.6,1.1749,0.7646,1.332,1.3488
"2017-12-22",2017-12-22,125.74,1079.7,4.0798,6.5773,32.747,13561,29.964,64.0425,113.29,1.1862,0.7709,1.3363,1.3437
"2017-12-29",2017-12-29,125.84,1079.7,4.0465,6.5067,32.58,13568,29.8,63.8713,112.69,1.2005,0.7809,1.3513,1.336
"2018-01-05",2018-01-05,126,1062.75,3.9975,6.4884,32.228,13416,29.519,63.3713,113.05,1.2029,0.7864,1.3571,1.3264
"2018-01-12",2018-01-12,125.71,1064.9,3.972,6.469,31.967,13354,29.595,63.6287,111.06,1.2202,0.7917,1.3728,1.3244
"2018-01-19",2018-01-19,125.59,1065.9,3.9372,6.404,31.875,13313,29.425,63.845,110.77,1.2222,0.7995,1.3858,1.3208
"2018-01-26",2018-01-26,125.66,1063.9,3.8705,6.3283,31.36,13311,29.094,63.845,108.58,1.2427,0.811,1.416,1.3074
"2018-02-02",2018-02-02,125.35,1080.1,3.8855,6.3014,31.382,13452,29.23,64.065,110.17,1.2463,0.7931,1.4118,1.3198
"2018-02-09",2018-02-09,124.82,1092.05,3.9395,6.3032,31.737,13629,29.401,64.3975,108.8,1.2252,0.7813,1.3827,1.3277
"2018-02-16",2018-02-16,125.06,1092.05,3.9395,6.3032,31.253,13629,29.401,64.215,106.21,1.2406,0.7905,1.4026,1.3112
"2018-02-23",2018-02-23,125.12,1078.95,3.9185,6.3372,31.463,13668,29.303,64.7287,106.89,1.2295,0.7843,1.3971,1.3195
"2018-03-02",2018-03-02,125.14,1080.35,3.9035,6.3454,31.46,13758,29.283,64.7287,105.75,1.2317,0.776,1.3802,1.32
"2018-03-09",2018-03-09,125.36,1069.95,3.9115,6.3344,31.362,13786,29.297,65.165,106.82,1.2307,0.7844,1.385,1.3166
"2018-03-16",2018-03-16,125.7,1066.3,3.9072,6.3348,31.185,13751,29.193,64.94,106.01,1.229,0.7713,1.3942,1.3177
"2018-03-23",2018-03-23,125.53,1082.15,3.9185,6.316,31.23,13782,29.164,65.0137,104.74,1.2353,0.7699,1.4132,1.3151
"2018-03-30",2018-03-30,125.71,1063.55,3.8635,6.2753,31.188,13782,29.116,65.0137,106.28,1.2324,0.7679,1.4015,1.3115
"2018-04-06",2018-04-06,125.62,1069.7,3.8716,6.2753,31.188,13775,29.116,64.9762,106.93,1.2281,0.7684,1.4092,1.3158
"2018-04-13",2018-04-13,125.74,1069.6,3.8798,6.275,31.188,13753,29.297,65.2112,107.35,1.2331,0.7764,1.4238,1.3121
"2018-04-20",2018-04-20,125.79,1067.15,3.8977,6.2964,31.325,13878,29.407,66.1075,107.66,1.2288,0.7672,1.4,1.3163
"2018-04-27",2018-04-27,125.54,1076.65,3.9195,6.3323,31.59,13892,29.628,66.6613,109.05,1.213,0.7581,1.3781,1.3236
"2018-05-04",2018-05-04,125.63,1077.15,3.9395,6.3627,31.763,13940,29.713,66.87,109.12,1.196,0.7539,1.3531,1.3341
"2018-05-11",2018-05-11,125.39,1069.4,3.9395,6.334,31.853,13958,29.769,67.3325,109.39,1.1943,0.7543,1.3542,1.3365
"2018-05-18",2018-05-18,125.56,1077.6,3.9722,6.38,32.193,14153,29.91,68.0088,110.78,1.1772,0.7511,1.3469,1.3434
"2018-05-25",2018-05-25,125.68,1077.9,3.9813,6.3917,31.917,14120,29.948,67.7713,109.41,1.1651,0.7548,1.3309,1.342
"2018-06-01",2018-06-01,125.89,1075,3.979,6.4204,32.007,14120,29.86,67.0625,109.54,1.1659,0.7569,1.3346,1.3396
"2018-06-08",2018-06-08,126.05,1075.85,3.9885,6.4067,32.06,13930,29.809,67.5075,109.55,1.1769,0.7601,1.3405,1.336
"2018-06-15",2018-06-15,126.18,1097.75,3.9885,6.4387,32.412,13930,29.987,68.0175,110.66,1.161,0.7442,1.3278,1.351
"2018-06-22",2018-06-22,125.3,1107.55,4.0022,6.5052,32.92,14082,30.303,67.8325,109.97,1.1651,0.744,1.3261,1.3586
